block,router_txs,failed_txs,rejection_rate
19231143,0,0,0.0
19231144,5,0,0.0
19231145,2,0,0.0
19231146,0,0,0.0
19231147,0,0,0.0
19231148,2,0,0.0
19231149,1,0,0.0
19231150,0,0,0.0
19231151,0,0,0.0
19231152,1,0,0.0
19231153,1,0,0.0
19231154,0,0,0.0
19231155,2,1,0.5
19231156,1,0,0.0
19231157,1,0,0.0
19231158,2,0,0.0
19231159,3,0,0.0
19231160,2,0,0.0
19231161,0,0,0.0
19231162,0,0,0.0
19231163,3,0,0.0
19231164,0,0,0.0
19231165,1,0,0.0
19231166,0,0,0.0
19231167,4,1,0.25
19231168,2,0,0.0
19231169,4,0,0.0
19231170,3,0,0.0
19231171,3,0,0.0
19231172,0,0,0.0
19231173,2,0,0.0
19231174,2,0,0.0
19231175,1,0,0.0
19231176,0,0,0.0
19231177,0,0,0.0
19231178,1,0,0.0
19231179,1,0,0.0
19231180,1,0,0.0
19231181,0,0,0.0
19231182,1,0,0.0
19231183,3,0,0.0
19231184,0,0,0.0
19231185,0,0,0.0
19231186,1,0,0.0
19231187,2,0,0.0
19231188,2,0,0.0
19231189,0,0,0.0
19231190,0,0,0.0
19231191,1,0,0.0
19231192,1,0,0.0
19231193,0,0,0.0
19231194,0,0,0.0
19231195,2,0,0.0
19231196,1,0,0.0
19231197,1,0,0.0
19231198,1,0,0.0
19231199,1,0,0.0
19231200,0,0,0.0
19231201,1,0,0.0
19231202,0,0,0.0
19231203,1,0,0.0
19231204,1,0,0.0
19231205,1,0,0.0
19231206,0,0,0.0
19231207,3,0,0.0
19231208,1,0,0.0
19231209,3,0,0.0
19231210,0,0,0.0
19231211,2,0,0.0
19231212,3,0,0.0
19231213,0,0,0.0
19231214,0,0,0.0
19231215,1,0,0.0
19231216,1,0,0.0
19231217,0,0,0.0
19231218,0,0,0.0
19231219,1,0,0.0
19231220,1,0,0.0
19231221,0,0,0.0
19231222,0,0,0.0
19231223,2,0,0.0
19231224,4,0,0.0
19231225,2,0,0.0
19231226,1,0,0.0
19231227,0,0,0.0
19231228,3,0,0.0
19231229,1,0,0.0
19231230,2,0,0.0
19231231,0,0,0.0
19231232,1,0,0.0
19231233,1,0,0.0
19231234,5,0,0.0
19231235,0,0,0.0
19231236,2,0,0.0
19231237,2,0,0.0
19231238,1,0,0.0
19231239,3,0,0.0
19231240,1,0,0.0
19231241,1,0,0.0
19231242,2,0,0.0
19231243,2,0,0.0
19231244,1,0,0.0
19231245,2,0,0.0
19231246,2,0,0.0
19231247,0,0,0.0
19231248,1,0,0.0
19231249,0,0,0.0
19231250,2,0,0.0
19231251,2,0,0.0
19231252,1,0,0.0
19231253,0,0,0.0
19231254,2,0,0.0
19231255,2,1,0.5
19231256,1,0,0.0
19231257,2,0,0.0
19231258,1,0,0.0
19231259,1,0,0.0
19231260,1,0,0.0
19231261,4,1,0.25
19231262,2,0,0.0
19231263,1,0,0.0
19231264,1,0,0.0
19231265,12,0,0.0
19231266,3,1,0.3333333333333333
19231267,2,0,0.0
19231268,1,0,0.0
19231269,41,0,0.0
19231270,2,0,0.0
19231271,0,0,0.0
19231272,1,0,0.0
19231273,1,1,1.0
19231274,2,1,0.5
19231275,0,0,0.0
19231276,16,0,0.0
19231277,0,0,0.0
19231278,3,0,0.0
19231279,4,0,0.0
19231280,2,2,1.0
19231281,6,1,0.16666666666666666
19231282,2,1,0.5
19231283,4,0,0.0
19231284,3,0,0.0
19231285,1,0,0.0
19231286,2,0,0.0
19231287,3,0,0.0
19231288,2,0,0.0
19231289,0,0,0.0
19231290,2,0,0.0
19231291,2,0,0.0
19231292,1,0,0.0
19231293,0,0,0.0
19231294,3,0,0.0
19231295,3,0,0.0
19231296,3,0,0.0
19231297,1,0,0.0
19231298,1,0,0.0
19231299,3,0,0.0
19231300,2,0,0.0
19231301,3,0,0.0
19231302,1,0,0.0
19231303,2,0,0.0
19231304,1,0,0.0
19231305,0,0,0.0
19231306,1,0,0.0
19231307,1,0,0.0
19231308,1,0,0.0
19231309,2,0,0.0
19231310,1,0,0.0
19231311,0,0,0.0
19231312,1,0,0.0
19231313,0,0,0.0
19231314,2,0,0.0
19231315,2,0,0.0
19231316,3,0,0.0
19231317,0,0,0.0
19231318,0,0,0.0
19231319,0,0,0.0
19231320,0,0,0.0
19231321,2,0,0.0
19231322,1,0,0.0
19231323,1,0,0.0
19231324,1,0,0.0
19231325,2,0,0.0
19231326,1,0,0.0
19231327,3,0,0.0
19231328,1,0,0.0
19231329,2,0,0.0
19231330,3,0,0.0
19231331,3,0,0.0
19231332,0,0,0.0
19231333,0,0,0.0
19231334,4,0,0.0
19231335,2,0,0.0
19231336,4,0,0.0
19231337,1,0,0.0
19231338,1,0,0.0
19231339,1,0,0.0
19231340,1,1,1.0
19231341,2,0,0.0
19231342,2,0,0.0
19231343,1,0,0.0
19231344,1,0,0.0
19231345,2,0,0.0
19231346,3,0,0.0
19231347,2,0,0.0
19231348,2,0,0.0
19231349,1,0,0.0
19231350,1,0,0.0
19231351,1,0,0.0
19231352,0,0,0.0
19231353,1,0,0.0
19231354,1,0,0.0
19231355,1,0,0.0
19231356,2,0,0.0
19231357,0,0,0.0
19231358,1,0,0.0
19231359,5,0,0.0
19231360,1,1,1.0
19231361,0,0,0.0
19231362,3,0,0.0
19231363,2,0,0.0
19231364,0,0,0.0
19231365,1,0,0.0
19231366,4,3,0.75
19231367,0,0,0.0
19231368,0,0,0.0
19231369,2,0,0.0
19231370,0,0,0.0
19231371,2,0,0.0
19231372,0,0,0.0
19231373,1,0,0.0
19231374,0,0,0.0
19231375,1,0,0.0
19231376,1,0,0.0
19231377,3,0,0.0
19231378,1,0,0.0
19231379,2,1,0.5
19231380,3,0,0.0
19231381,0,0,0.0
19231382,0,0,0.0
19231383,0,0,0.0
19231384,3,1,0.3333333333333333
19231385,2,0,0.0
19231386,1,0,0.0
19231387,2,0,0.0
19231388,0,0,0.0
19231389,0,0,0.0
19231390,0,0,0.0
19231391,0,0,0.0
19231392,2,0,0.0
19231393,3,0,0.0
19231394,0,0,0.0
19231395,0,0,0.0
19231396,1,0,0.0
19231397,1,0,0.0
19231398,1,0,0.0
19231399,1,0,0.0
19231400,0,0,0.0
19231401,2,1,0.5
19231402,0,0,0.0
19231403,1,0,0.0
19231404,1,0,0.0
19231405,0,0,0.0
19231406,0,0,0.0
19231407,0,0,0.0
19231408,1,0,0.0
19231409,0,0,0.0
19231410,5,0,0.0
19231411,3,1,0.3333333333333333
19231412,1,0,0.0
19231413,1,0,0.0
19231414,2,0,0.0
19231415,1,0,0.0
19231416,1,0,0.0
19231417,0,0,0.0
19231418,2,1,0.5
19231419,0,0,0.0
19231420,1,0,0.0
19231421,0,0,0.0
19231422,1,0,0.0
19231423,2,0,0.0
19231424,0,0,0.0
19231425,2,1,0.5
19231426,2,0,0.0
19231427,1,1,1.0
19231428,0,0,0.0
19231429,1,0,0.0
19231430,1,0,0.0
19231431,1,0,0.0
19231432,2,0,0.0
19231433,0,0,0.0
19231434,0,0,0.0
19231435,3,0,0.0
19231436,2,0,0.0
19231437,1,0,0.0
19231438,0,0,0.0
19231439,0,0,0.0
19231440,2,0,0.0
19231441,2,0,0.0
19231442,1,0,0.0
19231443,1,0,0.0
19231444,0,0,0.0
19231445,0,0,0.0
19231446,4,0,0.0
19231447,2,2,1.0
19231448,3,1,0.3333333333333333
19231449,2,0,0.0
19231450,0,0,0.0
19231451,2,1,0.5
19231452,3,0,0.0
19231453,0,0,0.0
19231454,0,0,0.0
19231455,0,0,0.0
19231456,0,0,0.0
19231457,1,0,0.0
19231458,0,0,0.0
19231459,0,0,0.0
19231460,1,0,0.0
19231461,2,0,0.0
19231462,0,0,0.0
19231463,2,0,0.0
19231464,0,0,0.0
19231465,3,0,0.0
19231466,3,1,0.3333333333333333
19231467,2,0,0.0
19231468,0,0,0.0
19231469,0,0,0.0
19231470,4,0,0.0
19231471,1,0,0.0
19231472,2,0,0.0
19231473,0,0,0.0
19231474,1,0,0.0
19231475,0,0,0.0
19231476,1,0,0.0
19231477,1,0,0.0
19231478,6,2,0.3333333333333333
19231479,1,0,0.0
19231480,2,0,0.0
19231481,0,0,0.0
19231482,1,0,0.0
19231483,3,0,0.0
19231484,1,0,0.0
19231485,0,0,0.0
19231486,2,0,0.0
19231487,0,0,0.0
19231488,0,0,0.0
19231489,2,0,0.0
19231490,1,0,0.0
19231491,1,0,0.0
19231492,2,1,0.5
19231493,1,0,0.0
19231494,0,0,0.0
19231495,1,0,0.0
19231496,0,0,0.0
19231497,1,0,0.0
19231498,2,0,0.0
19231499,0,0,0.0
19231500,4,0,0.0
19231501,2,0,0.0
19231502,0,0,0.0
19231503,2,0,0.0
19231504,1,0,0.0
19231505,2,0,0.0
19231506,0,0,0.0
19231507,0,0,0.0
19231508,2,0,0.0
19231509,1,0,0.0
19231510,0,0,0.0
19231511,2,0,0.0
19231512,2,0,0.0
19231513,0,0,0.0
19231514,1,1,1.0
19231515,0,0,0.0
19231516,0,0,0.0
19231517,1,0,0.0
19231518,0,0,0.0
19231519,0,0,0.0
19231520,0,0,0.0
19231521,1,0,0.0
19231522,0,0,0.0
19231523,0,0,0.0
19231524,2,0,0.0
19231525,1,0,0.0
19231526,1,0,0.0
19231527,1,0,0.0
19231528,1,0,0.0
19231529,0,0,0.0
19231530,2,0,0.0
19231531,3,1,0.3333333333333333
19231532,1,1,1.0
19231533,3,0,0.0
19231534,2,0,0.0
19231535,0,0,0.0
19231536,0,0,0.0
19231537,0,0,0.0
19231538,1,0,0.0
19231539,1,0,0.0
19231540,1,0,0.0
19231541,1,0,0.0
19231542,4,0,0.0
19231543,2,0,0.0
19231544,1,0,0.0
19231545,0,0,0.0
19231546,0,0,0.0
19231547,1,0,0.0
19231548,0,0,0.0
19231549,1,0,0.0
19231550,0,0,0.0
19231551,0,0,0.0
19231552,3,0,0.0
19231553,0,0,0.0
19231554,1,0,0.0
19231555,1,0,0.0
19231556,1,0,0.0
19231557,0,0,0.0
19231558,1,0,0.0
19231559,0,0,0.0
19231560,1,0,0.0
19231561,1,0,0.0
19231562,1,0,0.0
19231563,0,0,0.0
19231564,0,0,0.0
19231565,0,0,0.0
19231566,1,0,0.0
19231567,5,0,0.0
19231568,0,0,0.0
19231569,4,0,0.0
19231570,1,0,0.0
19231571,1,0,0.0
19231572,2,0,0.0
19231573,0,0,0.0
19231574,0,0,0.0
19231575,1,0,0.0
19231576,0,0,0.0
19231577,1,1,1.0
19231578,1,0,0.0
19231579,1,0,0.0
19231580,1,0,0.0
19231581,0,0,0.0
19231582,1,0,0.0
19231583,0,0,0.0
19231584,2,0,0.0
19231585,0,0,0.0
19231586,0,0,0.0
19231587,4,0,0.0
19231588,1,0,0.0
19231589,2,0,0.0
19231590,0,0,0.0
19231591,2,0,0.0
19231592,3,1,0.3333333333333333
19231593,0,0,0.0
19231594,1,0,0.0
19231595,2,0,0.0
19231596,0,0,0.0
19231597,1,0,0.0
19231598,1,0,0.0
19231599,0,0,0.0
19231600,1,0,0.0
19231601,1,0,0.0
19231602,2,0,0.0
19231603,0,0,0.0
19231604,0,0,0.0
19231605,0,0,0.0
19231606,3,0,0.0
19231607,1,0,0.0
19231608,1,0,0.0
19231609,0,0,0.0
19231610,2,1,0.5
19231611,2,0,0.0
19231612,1,0,0.0
19231613,1,0,0.0
19231614,0,0,0.0
19231615,1,0,0.0
19231616,1,0,0.0
19231617,1,0,0.0
19231618,0,0,0.0
19231619,0,0,0.0
19231620,0,0,0.0
19231621,1,0,0.0
19231622,0,0,0.0
19231623,0,0,0.0
19231624,0,0,0.0
19231625,0,0,0.0
19231626,0,0,0.0
19231627,1,0,0.0
19231628,0,0,0.0
19231629,0,0,0.0
19231630,1,0,0.0
19231631,1,0,0.0
19231632,0,0,0.0
19231633,1,0,0.0
19231634,0,0,0.0
19231635,1,0,0.0
19231636,2,0,0.0
19231637,4,0,0.0
19231638,1,0,0.0
19231639,0,0,0.0
19231640,0,0,0.0
19231641,1,0,0.0
19231642,0,0,0.0
19231643,2,0,0.0
19231644,0,0,0.0
19231645,3,0,0.0
19231646,0,0,0.0
19231647,0,0,0.0
19231648,1,0,0.0
19231649,1,0,0.0
19231650,3,0,0.0
19231651,1,0,0.0
19231652,0,0,0.0
19231653,1,0,0.0
19231654,4,0,0.0
19231655,3,0,0.0
19231656,2,0,0.0
19231657,2,0,0.0
19231658,2,0,0.0
19231659,3,0,0.0
19231660,1,0,0.0
19231661,0,0,0.0
19231662,1,0,0.0
19231663,0,0,0.0
19231664,3,0,0.0
19231665,2,0,0.0
19231666,1,0,0.0
19231667,0,0,0.0
19231668,2,0,0.0
19231669,2,0,0.0
19231670,1,0,0.0
19231671,0,0,0.0
19231672,0,0,0.0
19231673,0,0,0.0
19231674,0,0,0.0
19231675,0,0,0.0
19231676,3,0,0.0
19231677,1,0,0.0
19231678,1,0,0.0
19231679,1,0,0.0
19231680,2,0,0.0
19231681,1,0,0.0
19231682,2,0,0.0
19231683,0,0,0.0
19231684,0,0,0.0
19231685,0,0,0.0
19231686,1,0,0.0
19231687,2,0,0.0
19231688,0,0,0.0
19231689,0,0,0.0
19231690,1,0,0.0
19231691,0,0,0.0
19231692,2,0,0.0
19231693,1,0,0.0
19231694,1,0,0.0
19231695,1,0,0.0
19231696,4,0,0.0
19231697,1,0,0.0
19231698,3,0,0.0
19231699,0,0,0.0
19231700,1,0,0.0
19231701,0,0,0.0
19231702,0,0,0.0
19231703,0,0,0.0
19231704,1,0,0.0
19231705,2,0,0.0
19231706,0,0,0.0
19231707,0,0,0.0
19231708,0,0,0.0
19231709,2,0,0.0
19231710,0,0,0.0
19231711,2,0,0.0
19231712,0,0,0.0
19231713,1,0,0.0
19231714,2,0,0.0
19231715,1,0,0.0
19231716,0,0,0.0
19231717,1,0,0.0
19231718,1,1,1.0
19231719,0,0,0.0
19231720,1,0,0.0
19231721,3,0,0.0
19231722,1,0,0.0
19231723,0,0,0.0
19231724,0,0,0.0
19231725,0,0,0.0
19231726,3,1,0.3333333333333333
19231727,2,0,0.0
19231728,1,0,0.0
19231729,0,0,0.0
19231730,0,0,0.0
19231731,0,0,0.0
19231732,0,0,0.0
19231733,2,0,0.0
19231734,3,0,0.0
19231735,2,0,0.0
19231736,0,0,0.0
19231737,0,0,0.0
19231738,0,0,0.0
19231739,2,0,0.0
19231740,0,0,0.0
19231741,1,0,0.0
19231742,1,0,0.0
19231743,1,0,0.0
19231744,2,0,0.0
19231745,1,0,0.0
19231746,1,0,0.0
19231747,2,0,0.0
19231748,2,0,0.0
19231749,0,0,0.0
19231750,1,0,0.0
19231751,2,0,0.0
19231752,1,0,0.0
19231753,0,0,0.0
19231754,0,0,0.0
19231755,0,0,0.0
19231756,0,0,0.0
19231757,1,0,0.0
19231758,1,0,0.0
19231759,0,0,0.0
19231760,1,0,0.0
19231761,0,0,0.0
19231762,4,0,0.0
19231763,1,0,0.0
19231764,1,0,0.0
19231765,3,0,0.0
19231766,1,0,0.0
19231767,0,0,0.0
19231768,1,0,0.0
19231769,3,0,0.0
19231770,2,0,0.0
19231771,1,0,0.0
19231772,3,0,0.0
19231773,1,1,1.0
19231774,0,0,0.0
19231775,2,0,0.0
19231776,0,0,0.0
19231777,0,0,0.0
19231778,1,0,0.0
19231779,1,0,0.0
19231780,1,1,1.0
19231781,1,0,0.0
19231782,1,0,0.0
19231783,1,0,0.0
19231784,1,0,0.0
19231785,2,1,0.5
19231786,0,0,0.0
19231787,1,0,0.0
19231788,3,1,0.3333333333333333
19231789,2,0,0.0
19231790,1,0,0.0
19231791,0,0,0.0
19231792,1,0,0.0
19231793,1,0,0.0
19231794,1,0,0.0
19231795,0,0,0.0
19231796,3,0,0.0
19231797,0,0,0.0
19231798,0,0,0.0
19231799,4,0,0.0
19231800,2,0,0.0
19231801,2,0,0.0
19231802,0,0,0.0
19231803,0,0,0.0
19231804,2,0,0.0
19231805,2,0,0.0
19231806,0,0,0.0
19231807,2,1,0.5
19231808,1,1,1.0
19231809,1,0,0.0
19231810,0,0,0.0
19231811,2,0,0.0
19231812,0,0,0.0
19231813,0,0,0.0
19231814,0,0,0.0
19231815,2,0,0.0
19231816,0,0,0.0
19231817,0,0,0.0
19231818,0,0,0.0
19231819,1,0,0.0
19231820,1,0,0.0
19231821,1,0,0.0
19231822,1,0,0.0
19231823,1,1,1.0
19231824,0,0,0.0
19231825,2,0,0.0
19231826,1,0,0.0
19231827,4,2,0.5
19231828,4,1,0.25
19231829,2,1,0.5
19231830,0,0,0.0
19231831,0,0,0.0
19231832,0,0,0.0
19231833,0,0,0.0
19231834,0,0,0.0
19231835,1,0,0.0
19231836,1,0,0.0
19231837,2,0,0.0
19231838,2,0,0.0
19231839,0,0,0.0
19231840,0,0,0.0
19231841,1,0,0.0
19231842,0,0,0.0
19231843,4,1,0.25
19231844,1,1,1.0
19231845,2,0,0.0
19231846,0,0,0.0
19231847,0,0,0.0
19231848,3,0,0.0
19231849,0,0,0.0
19231850,2,1,0.5
19231851,3,0,0.0
19231852,1,0,0.0
19231853,2,0,0.0
19231854,2,0,0.0
19231855,0,0,0.0
19231856,2,0,0.0
19231857,2,0,0.0
19231858,4,0,0.0
19231859,1,0,0.0
19231860,3,0,0.0
19231861,0,0,0.0
19231862,1,0,0.0
19231863,4,0,0.0
19231864,1,0,0.0
19231865,0,0,0.0
19231866,1,0,0.0
19231867,1,0,0.0
19231868,0,0,0.0
19231869,2,0,0.0
19231870,0,0,0.0
19231871,0,0,0.0
19231872,1,0,0.0
19231873,1,0,0.0
19231874,1,0,0.0
19231875,2,0,0.0
19231876,0,0,0.0
19231877,1,0,0.0
19231878,2,0,0.0
19231879,0,0,0.0
19231880,2,0,0.0
19231881,6,0,0.0
19231882,4,0,0.0
19231883,2,0,0.0
19231884,3,0,0.0
19231885,0,0,0.0
19231886,1,0,0.0
19231887,2,0,0.0
19231888,0,0,0.0
19231889,0,0,0.0
19231890,2,0,0.0
19231891,1,0,0.0
19231892,1,0,0.0
19231893,2,0,0.0
19231894,2,0,0.0
19231895,2,0,0.0
19231896,2,0,0.0
19231897,2,0,0.0
19231898,2,0,0.0
19231899,3,0,0.0
19231900,4,0,0.0
19231901,0,0,0.0
19231902,0,0,0.0
19231903,3,0,0.0
19231904,2,0,0.0
19231905,1,0,0.0
19231906,1,0,0.0
19231907,0,0,0.0
19231908,4,0,0.0
19231909,4,1,0.25
19231910,0,0,0.0
19231911,2,0,0.0
19231912,1,0,0.0
19231913,2,0,0.0
19231914,0,0,0.0
19231915,2,0,0.0
19231916,5,2,0.4
19231917,0,0,0.0
19231918,1,0,0.0
19231919,2,0,0.0
19231920,2,0,0.0
19231921,0,0,0.0
19231922,0,0,0.0
19231923,0,0,0.0
19231924,2,0,0.0
19231925,4,0,0.0
19231926,1,0,0.0
19231927,1,0,0.0
19231928,3,0,0.0
19231929,1,0,0.0
19231930,0,0,0.0
19231931,2,0,0.0
19231932,1,0,0.0
19231933,1,0,0.0
19231934,1,0,0.0
19231935,2,0,0.0
19231936,1,0,0.0
19231937,1,0,0.0
19231938,1,1,1.0
19231939,3,0,0.0
19231940,2,0,0.0
19231941,3,0,0.0
19231942,0,0,0.0
19231943,3,0,0.0
19231944,1,0,0.0
19231945,1,0,0.0
19231946,0,0,0.0
19231947,3,0,0.0
19231948,0,0,0.0
19231949,4,0,0.0
19231950,1,0,0.0
19231951,2,0,0.0
19231952,0,0,0.0
19231953,2,0,0.0
19231954,0,0,0.0
19231955,3,0,0.0
19231956,2,0,0.0
19231957,2,0,0.0
19231958,2,1,0.5
19231959,1,0,0.0
19231960,1,0,0.0
19231961,1,0,0.0
19231962,0,0,0.0
19231963,1,0,0.0
19231964,3,0,0.0
19231965,1,0,0.0
19231966,2,1,0.5
19231967,2,0,0.0
19231968,2,0,0.0
19231969,2,0,0.0
19231970,5,0,0.0
19231971,1,0,0.0
19231972,1,0,0.0
19231973,1,0,0.0
19231974,3,1,0.3333333333333333
19231975,4,1,0.25
19231976,0,0,0.0
19231977,0,0,0.0
19231978,0,0,0.0
19231979,4,0,0.0
19231980,0,0,0.0
19231981,6,0,0.0
19231982,4,0,0.0
19231983,2,0,0.0
19231984,2,0,0.0
19231985,2,0,0.0
19231986,3,0,0.0
19231987,1,0,0.0
19231988,3,0,0.0
19231989,2,0,0.0
19231990,3,0,0.0
19231991,0,0,0.0
19231992,1,0,0.0
19231993,1,0,0.0
19231994,1,0,0.0
19231995,3,0,0.0
19231996,2,0,0.0
19231997,1,0,0.0
19231998,0,0,0.0
19231999,1,0,0.0
19232000,0,0,0.0
19232001,1,0,0.0
19232002,1,0,0.0
19232003,3,0,0.0
19232004,2,0,0.0
19232005,0,0,0.0
19232006,0,0,0.0
19232007,2,0,0.0
19232008,0,0,0.0
19232009,3,0,0.0
19232010,0,0,0.0
19232011,0,0,0.0
19232012,2,1,0.5
19232013,1,0,0.0
19232014,1,0,0.0
19232015,4,0,0.0
19232016,1,0,0.0
19232017,0,0,0.0
19232018,5,2,0.4
19232019,3,0,0.0
19232020,2,0,0.0
19232021,0,0,0.0
19232022,2,0,0.0
19232023,2,0,0.0
19232024,2,0,0.0
19232025,2,1,0.5
19232026,2,1,0.5
19232027,4,0,0.0
19232028,0,0,0.0
19232029,0,0,0.0
19232030,3,0,0.0
19232031,2,0,0.0
19232032,3,0,0.0
19232033,3,0,0.0
19232034,0,0,0.0
19232035,4,0,0.0
19232036,3,0,0.0
19232037,0,0,0.0
19232038,2,0,0.0
19232039,2,0,0.0
19232040,0,0,0.0
19232041,4,0,0.0
19232042,0,0,0.0
19232043,1,0,0.0
19232044,0,0,0.0
19232045,2,0,0.0
19232046,2,0,0.0
19232047,1,0,0.0
19232048,2,0,0.0
19232049,0,0,0.0
19232050,3,1,0.3333333333333333
19232051,2,0,0.0
19232052,0,0,0.0
19232053,3,0,0.0
19232054,2,0,0.0
19232055,1,0,0.0
19232056,2,1,0.5
19232057,1,0,0.0
19232058,2,0,0.0
19232059,2,0,0.0
19232060,3,0,0.0
19232061,1,0,0.0
19232062,0,0,0.0
19232063,3,1,0.3333333333333333
19232064,2,0,0.0
19232065,1,0,0.0
19232066,2,1,0.5
19232067,0,0,0.0
19232068,1,0,0.0
19232069,1,0,0.0
19232070,1,1,1.0
19232071,3,0,0.0
19232072,1,0,0.0
19232073,0,0,0.0
19232074,2,0,0.0
19232075,1,0,0.0
19232076,5,0,0.0
19232077,5,0,0.0
19232078,0,0,0.0
19232079,2,0,0.0
19232080,3,0,0.0
19232081,3,0,0.0
19232082,1,0,0.0
19232083,1,0,0.0
19232084,1,0,0.0
19232085,4,0,0.0
19232086,1,0,0.0
19232087,1,0,0.0
19232088,1,0,0.0
19232089,3,0,0.0
19232090,2,0,0.0
19232091,0,0,0.0
19232092,2,0,0.0
19232093,0,0,0.0
19232094,1,0,0.0
19232095,2,0,0.0
19232096,2,0,0.0
19232097,0,0,0.0
19232098,1,0,0.0
19232099,1,0,0.0
19232100,2,0,0.0
19232101,0,0,0.0
19232102,2,0,0.0
19232103,4,0,0.0
19232104,1,0,0.0
19232105,1,0,0.0
19232106,1,0,0.0
19232107,1,0,0.0
19232108,2,0,0.0
19232109,4,0,0.0
19232110,2,0,0.0
19232111,5,2,0.4
19232112,3,2,0.6666666666666666
19232113,2,0,0.0
19232114,0,0,0.0
19232115,0,0,0.0
19232116,0,0,0.0
19232117,2,0,0.0
19232118,2,0,0.0
19232119,1,0,0.0
19232120,2,1,0.5
19232121,0,0,0.0
19232122,2,0,0.0
19232123,2,0,0.0
19232124,1,0,0.0
19232125,2,0,0.0
19232126,2,1,0.5
19232127,2,0,0.0
19232128,2,0,0.0
19232129,0,0,0.0
19232130,3,0,0.0
19232131,2,0,0.0
19232132,0,0,0.0
19232133,0,0,0.0
19232134,5,0,0.0
19232135,1,0,0.0
19232136,0,0,0.0
19232137,3,0,0.0
19232138,2,0,0.0
19232139,1,0,0.0
19232140,1,0,0.0
19232141,2,0,0.0
19232142,0,0,0.0
19232143,2,0,0.0
19232144,0,0,0.0
19232145,0,0,0.0
19232146,0,0,0.0
19232147,1,0,0.0
19232148,2,0,0.0
19232149,2,0,0.0
19232150,0,0,0.0
19232151,1,0,0.0
19232152,0,0,0.0
19232153,3,0,0.0
19232154,1,0,0.0
19232155,0,0,0.0
19232156,0,0,0.0
19232157,2,0,0.0
19232158,2,0,0.0
19232159,1,0,0.0
19232160,0,0,0.0
19232161,2,0,0.0
19232162,2,0,0.0
19232163,8,3,0.375
19232164,0,0,0.0
19232165,2,0,0.0
19232166,6,0,0.0
19232167,0,0,0.0
19232168,1,0,0.0
19232169,1,0,0.0
19232170,1,0,0.0
19232171,0,0,0.0
19232172,0,0,0.0
19232173,2,0,0.0
19232174,1,0,0.0
19232175,0,0,0.0
19232176,0,0,0.0
19232177,2,0,0.0
19232178,1,0,0.0
19232179,3,1,0.3333333333333333
19232180,2,0,0.0
19232181,1,0,0.0
19232182,2,0,0.0
19232183,1,0,0.0
19232184,2,0,0.0
19232185,0,0,0.0
19232186,1,0,0.0
19232187,0,0,0.0
19232188,1,0,0.0
19232189,1,0,0.0
19232190,0,0,0.0
19232191,3,0,0.0
19232192,1,0,0.0
19232193,3,0,0.0
19232194,1,0,0.0
19232195,2,0,0.0
19232196,2,0,0.0
19232197,1,0,0.0
19232198,2,1,0.5
19232199,1,0,0.0
19232200,0,0,0.0
19232201,1,1,1.0
19232202,3,0,0.0
19232203,0,0,0.0
19232204,2,0,0.0
19232205,1,0,0.0
19232206,2,0,0.0
19232207,2,0,0.0
19232208,1,0,0.0
19232209,2,1,0.5
19232210,7,0,0.0
19232211,2,0,0.0
19232212,5,1,0.2
19232213,0,0,0.0
19232214,1,1,1.0
19232215,2,1,0.5
19232216,1,0,0.0
19232217,1,0,0.0
19232218,2,0,0.0
19232219,1,0,0.0
19232220,1,0,0.0
19232221,1,0,0.0
19232222,1,0,0.0
19232223,0,0,0.0
19232224,0,0,0.0
19232225,0,0,0.0
19232226,2,0,0.0
19232227,1,1,1.0
19232228,1,0,0.0
19232229,3,0,0.0
19232230,2,1,0.5
19232231,2,0,0.0
19232232,0,0,0.0
19232233,1,0,0.0
19232234,0,0,0.0
19232235,0,0,0.0
19232236,2,0,0.0
19232237,2,0,0.0
19232238,0,0,0.0
19232239,0,0,0.0
19232240,2,0,0.0
19232241,0,0,0.0
19232242,2,0,0.0
19232243,1,1,1.0
19232244,1,0,0.0
19232245,5,0,0.0
19232246,1,0,0.0
19232247,2,0,0.0
19232248,0,0,0.0
19232249,2,0,0.0
19232250,3,0,0.0
19232251,3,0,0.0
19232252,1,0,0.0
19232253,3,0,0.0
19232254,0,0,0.0
19232255,2,0,0.0
19232256,2,1,0.5
19232257,3,1,0.3333333333333333
19232258,3,0,0.0
19232259,1,0,0.0
19232260,0,0,0.0
19232261,1,0,0.0
19232262,1,1,1.0
19232263,0,0,0.0
19232264,2,0,0.0
19232265,0,0,0.0
19232266,4,0,0.0
19232267,1,0,0.0
19232268,2,0,0.0
19232269,3,0,0.0
19232270,0,0,0.0
19232271,1,0,0.0
19232272,0,0,0.0
19232273,2,0,0.0
19232274,0,0,0.0
19232275,2,0,0.0
19232276,0,0,0.0
19232277,0,0,0.0
19232278,2,0,0.0
19232279,3,0,0.0
19232280,2,0,0.0
19232281,1,0,0.0
19232282,4,0,0.0
19232283,2,0,0.0
19232284,0,0,0.0
19232285,2,0,0.0
19232286,4,0,0.0
19232287,0,0,0.0
19232288,2,0,0.0
19232289,2,0,0.0
19232290,1,0,0.0
19232291,2,0,0.0
19232292,0,0,0.0
19232293,1,0,0.0
19232294,1,0,0.0
19232295,1,0,0.0
19232296,1,0,0.0
19232297,2,0,0.0
19232298,2,0,0.0
19232299,1,0,0.0
